"_","Id","GT_ShopCode__c","Name","Address","PostalCode","Address.city","Address.country","Address.geocodeAccuracy","Address.latitude","Address.longitude","Address.postalCode","Address.state","Address.street"
"[ServiceTerritory]","0Hh670000004Ld1CAE","054","CHICLANA DE LA FRONTERA","[object Object]","11130","CHICLANA DE LA FRONTERA","Spain","Address","36.41921","-6.14974","11130","ES","C CONSTITUCIÓN, 8 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004Ld2CAE","8F6","EL PRAT DE LLOBREGAT","[object Object]","08820","EL PRAT DE LLOBREGAT","Spain","Block","41.327576","2.099162","08820","ES","AV VERGE MONTSERRAT, 42 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LNDCA2","B1E","MADRID - DONOSTIARRA","[object Object]","28027","MADRID","Spain","Block","40.434855","-3.657174","28027","ES","AV DONOSTIARRA, 19 - MADRID"
"[ServiceTerritory]","0Hh670000004L6MCAU","C62","LA BISBAL D'EMPORDÀ","[object Object]","17100","LA BISBAL D'EMPORDA","Spain","Block","41.97148","3.030457","17100","ES","C L'AIGÜETA, 3 - L´OPTICA DARO - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L6NCAU","A2A","BARCELONA - AMARGOS","[object Object]","08002","BARCELONA","Spain","Block","41.386136","2.174138","08002","ES","C AMARGOS, 7 - OPTICA SANABRE - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LLWCA2","186","EIBAR - FERMÍN CALBETÓN","[object Object]","20600","EIBAR","Spain","Block","43.184249","-2.472586","20600","ES","C FERMÍN CALBETÓN, 3 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LPoCAM","047","GETAFE - MADRID","[object Object]","28901","GETAFE","Spain","Address","40.30847","-3.72927","28901","ES","C MADRID, 65 - MADRID"
"[ServiceTerritory]","0Hh670000004LGCCA2","145","ORENSE - ALFÉREZ PROVISIONAL","[object Object]","32003","ORENSE","Spain","Address","42.33983","-7.86642","32003","ES","C ALFÉREZ PROVISIONAL, 2 - GALICIA"
"[ServiceTerritory]","0Hh670000004LCjCAM","124","BARCELONA - MANSO","[object Object]","08015","BARCELONA","Spain","Block","41.377535","2.161831","08015","ES","C MANSO, 58 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LPsCAM","AEA","TORRENT - VEDAT","[object Object]","46900","TORRENT","Spain","Block","39.433047","-0.470899","46900","ES","AVDA VEDAT, 95 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LKxCAM","B9D","CANGAS DE MORRAZO","[object Object]","36940","CANGAS","Spain","Block","42.265046","-8.779609","36940","ES","AV DE MARIN, 13 - GALICIA"
"[ServiceTerritory]","0Hh670000004LDdCAM","188","MADRID RONDA DE ATOCHA","[object Object]","28012","MADRID","Spain","Address","40.40724","-3.69418","28012","ES","RONDA DE ATOCHA, 1 - MADRID"
"[ServiceTerritory]","0Hh670000004LNNCA2","103","ELCHE/ELX - CORREDORA","[object Object]","03203","ELCHE/ELX","Spain","Address","38.26563","-0.69748","03203","ES","C CORREDORA, 14 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LTGCA2","992","COSLADA - CONSTITUCION","[object Object]","28820","COSLADA","Spain","Block","40.427141","-3.560921","28820","ES","AV CONSTITUCION, 31 - MADRID"
"[ServiceTerritory]","0Hh670000004LWyCAM","013","BENIDORM","[object Object]","03501","BENIDORM","Spain","Block","38.538747","-0.133698","03501","ES","PL SS MM LOS REYES DE ESPAÑA (ESQ.CRIOJA), 5 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LPdCAM","947","PUIGCERDA","[object Object]","17520","PUIGCERDA","Spain","Block","42.432943","1.926753","17520","ES","PL DELS HEROIS, 9 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LR0CAM","AE6","LAUDIO/LLODIO","[object Object]","01400","LAUDIO/LLODIO","Spain","Address","43.1425","-2.96269","01400","ES","C PIO XII, 5 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LVqCAM","C5D","ALMONTE","[object Object]","21730","ALMONTE","Spain","Block","37.261134","-6.516853","21730","ES","C VENIDA DE LA VIRGEN, 32 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LqACAU","964","HOSPITALET LLOBREGAT - MARE DEU PILAR","[object Object]","08905","L'HOSPITALET DE LLOBREGAT","Spain","Block","41.373045","2.106384","08905","ES","PL DE LA MARE DE DEU DEL PILAR, 8 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L4uCAE","9AD","ALAQUAS","[object Object]","46970","ALAQUAS","Spain","Address","39.45539","-0.45739","46970","ES","C AUSIAS MARCH, 34 BAJOS - IVV - ALAQUAS - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L9VCAU","C4F","ALCACER","[object Object]","46290","ALCACER","Spain","Address","39.36876","-0.44644","46290","ES","C MERCAT, 10 - OPTICA VISIONOVA - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LJzCAM","B98","BAIONA","[object Object]","36300","BAIONA","Spain","Address","42.12042","-8.85029","36300","ES","R CARABELA LA PINTA, 20 - GALICIA"
"[ServiceTerritory]","0Hh670000004LnVCAU","84D","SALAMANCA - VAZQUEZ CORONADO","[object Object]","37002","SALAMANCA","Spain","Address","40.96789","-5.66292","37002","ES","C VAZQUEZ CORONADO, 9-11 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LLbCAM","B9A","MADRID - NTRA SRA DE VALVERDE","[object Object]","28034","MADRID","Spain","Address","40.4945","-3.68764","28034","ES","C NTRA SRA DE VALVERDE, 57 - MADRID"
"[ServiceTerritory]","0Hh670000004Lg0CAE","88E","ALZIRA - AV SANTOS PATRONOS","[object Object]","46600","ALZIRA","Spain","Block","39.153071","-0.437459","46600","ES","AV SANTS PATRONS, 32 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LcVCAU","898","CERDANYOLA DEL VALLES - AV CATALUNYA","[object Object]","08290","CERDANYOLA DEL VALLES","Spain","Block","41.493417","2.143326","08290","ES","AV CATALUNYA, 72 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LDDCA2","9B8","SANT CELONI","[object Object]","08470","SANT CELONI","Spain","Block","41.693266","2.488353","08470","ES","CTRA VELLA, 98 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LhNCAU","203","LAS PALMAS DE GRAN CANARIA - ESPAÑA","[object Object]","35007","LAS PALMAS DE GRAN CANARIA","Spain","Address","28.13489","-15.43485","35007","ES","PL ESPAÑA 6 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LanCAE","899","BARCELONA - VIA JULIA 2","[object Object]","08042","BARCELONA","Spain","Block","41.441117","2.176826","08042","ES","C VIA JULIA, 73 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004Lq5CAE","023","LAS PALMAS GRAN CANARIA - SAN BERNARDO","[object Object]","35002","LAS PALMAS DE GRAN CANARIA","Spain","Block","28.104991","-15.41864","35002","ES","C SAN BERNARDO, 21 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LUACA2","038","PAMPLONA/IRUÑA - FELIPE GORRITI","[object Object]","31003","PAMPLONA","Spain","Block","42.811","-1.637767","31003","ES","C FELIPE GORRITI, 28 - NAVARRA"
"[ServiceTerritory]","0Hh670000004LSmCAM","972","MELILLA","[object Object]","52001","MELILLA","Spain","Address","35.29421","-2.94124","52001","ES","AV JUAN CARLOS I REY, 27 - ESQ. CL GENERAL PAREJA - MELILLA"
"[ServiceTerritory]","0Hh670000004Lh3CAE","C09","TUI","[object Object]","36700","TUI","Spain","Street","42.049839","-8.643835","36700","ES","C BETANZOS, 2 - GALICIA"
"[ServiceTerritory]","0Hh670000004LYGCA2","8CD","ALCORCON - FUENLABRADA","[object Object]","28921","ALCORCON","Spain","Address","40.34611","-3.82727","28921","ES","C FUENLABRADA, 3 BAJOS 5 - MADRID"
"[ServiceTerritory]","0Hh670000004L7UCAU","C23","CALLOSA DE SEGURA","[object Object]","03360","CALLOSA DE SEGURA","Spain","Address","38.12755","-0.87782","03360","ES","AVDA. CONSTITUCION, 31 - OPTICA CRISTAL - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LLvCAM","B9C","SEVILLA - CIUDAD JARDIN","[object Object]","41005","SEVILLA","Spain","Block","37.380849","-5.966044","41005","ES","AV CIUDAD JARDIN, 6 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LZJCA2","035","PALENCIA - MAYOR","[object Object]","34001","PALENCIA","Spain","Address","42.01079","-4.53248","34001","ES","C MAYOR, 140 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LZKCA2","214","JAEN - ANDALUCIA","[object Object]","23005","JAEN","Spain","Block","37.77736","-3.795131","23005","ES","AV ANDALUCÍA, 37 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LLCCA2","181","TERUEL - RAMON Y CAJAL 2","[object Object]","44001","TERUEL","Spain","Address","40.34142","-1.10723","44001","ES","C RAMON Y CAJAL, 29 - ARAGON"
"[ServiceTerritory]","0Hh670000004LLDCA2","941","PALMA - COMTE DE SALLENT","[object Object]","07003","PALMA","Spain","Block","39.5781","2.649973","07003","ES","AV COMTE DE SALLENT, 15 - ISLAS BALEARES"
"[ServiceTerritory]","0Hh670000004LaqCAE","048","MOSTOLES - CONSTITUCIÓN","[object Object]","28931","MOSTOLES","Spain","Address","40.32495","-3.86262","28931","ES","AV CONSTITUCIÓN,34 - MADRID"
"[ServiceTerritory]","0Hh670000004LbGCAU","236","ELCHE/ELX - CORREDORA 2","[object Object]","03202","ELCHE/ELX","Spain","Address","38.26625","-0.6961","03202","ES","C CORREDORA, 42 BJ IZQ - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L4QCAU","FB0","BANYOLES","[object Object]","17820","BANYOLES","Spain","Address","42.12214","2.77451","17820","ES","C ÁNGEL GUIMERA, 16 - CENTRE OPTIC FIGUERES - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L4RCAU","148","GIJON/XIXON - CORRIDA","[object Object]","33206","GIJON","Spain","Block","43.543137","-5.664108","33206","ES","C CORRIDA, 7 - ASTURIAS"
"[ServiceTerritory]","0Hh670000004LLHCA2","180","ALGECIRAS - FUERZAS ARMADAS","[object Object]","11202","ALGECIRAS","Spain","Address","36.13637","-5.45049","11202","ES","AV FUERZAS ARMADAS, 3 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L4SCAU","97A","HUELVA - ALCALDE FEDERICO MOLINA","[object Object]","21007","HUELVA","Spain","Address","37.25722","-6.93616","21007","ES","AV ALCALDE FEDERICO MOLINA, 20 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004Lk7CAE","806","VALLECAS 2","[object Object]","08005","VALLECAS","Spain","Zip","41.40053","2.19971","08005","ES","AV ALBUFERA, 75 - MADRID"
"[ServiceTerritory]","0Hh670000004LsaCAE","86B","MADRID - FILIPINAS*","[object Object]","28003","MADRID","Spain","Address","40.43983","-3.71064","28003","ES","AVDA FILIPINAS, 16 BAJO - MADRID"
"[ServiceTerritory]","0Hh670000004L7jCAE","C30","TORROELLA DE MONTGRI","[object Object]","17257","TORROELLA DE MONTGRI","Spain","Block","42.039861","3.127704","17257","ES","PSG DE CATALUNYA, 33 - OPTICA ELISABET - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LoYCAU","871","ARRECIFE - ALMIRANTE BOADO ENDEIZA","[object Object]","35500","ARRECIFE","Spain","Block","28.958823","-13.555252","35500","ES","C ALMIRANTE BOADO ENDEIZA, 6 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LqeCAE","8F3","SANTA COLOMA GRAMENET - SAN SEBASTIA 2","[object Object]","08921","SANTA COLOMA DE GRAMENET","Spain","Address","41.45087","2.21456","08921","ES","RBLA SAN SEBASTIÀ, 64 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LsVCAU","C0F","GIBRALEON*","[object Object]","21500","GIBRALEON","Spain","Address","37.37572","-6.97129","21500","ES","C DR.DIEZ Y MORENO, 4 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LifCAE","221","ALCALA LA REAL","[object Object]","23680","ALCALA LA REAL","Spain","Address","37.46336","-3.92341","23680","ES","C CARRERA DE LA MERCEDES, 20 LOCAL - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LaoCAE","C10","A GUARDA","[object Object]","36780","A GUARDA","Spain","Block","41.900599","-8.870827","36780","ES","C MANUEL ÁLVAREZ , 9 - GALICIA"
"[ServiceTerritory]","0Hh670000004LapCAE","808","BILBAO - ERCILLA","[object Object]","48011","BILBAO","Spain","Block","43.261789","-2.937526","48011","ES","C ERCILLA, 29 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LTaCAM","088","ORIHUELA","[object Object]","03300","ORIHUELA","Spain","Address","38.0813","-0.94519","03300","ES","AV TEODOMIRO, 1 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LTbCAM","8B9","VECINDARIO - CANARIAS 2","[object Object]","35110","VECINDARIO","Spain","Block","27.8483","-15.442971","35110","ES","AV DE CANARIAS, 270 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LTcCAM","A4A","ASTORGA","[object Object]","24700","ASTORGA","Spain","Block","42.455356","-6.054432","24700","ES","C ALONSO GARROTE, 5 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LnkCAE","868","BADAJOZ - FERNANDO CALZADILLA","[object Object]","06004","BADAJOZ","Spain","Address","38.86977","-6.97303","06004","ES","AVDA FERNANDO CALZADILLA, 15 - EXTREMADURA"
"[ServiceTerritory]","0Hh670000004LJfCAM","162","MANRESA","[object Object]","08241","MANRESA","Spain","Address","41.72842","1.8238","08241","ES","C ANGEL GUIMERA, 61 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LW5CAM","003","BARCELONA - BALMES","[object Object]","08006","BARCELONA","Spain","Block","41.395875","2.154117","08006","ES","C BALMES, 174 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LWACA2","A1A","LOGROÑO 2","[object Object]","26004","LOGROÑO","Spain","Address","42.46455","-2.43576","26004","ES","AV LA PAZ, 58 LOCAL - LA RIOJA"
"[ServiceTerritory]","0Hh670000004L6bCAE","A67","LOJA","[object Object]","18300","LOJA","Spain","Address","37.1671","-4.14972","18300","ES","C CUESTA CAMPOS 10, - POLICLINICA LOJA - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L6cCAE","C43","TACORONTE","[object Object]","38350","TACORONTE","Spain","Street","28.510351","-16.399148","38350","ES","CTRA GRAL. TEJINA-TACORONTE, 7 - OPTICA CENTER - CANARIAS"
"[ServiceTerritory]","0Hh670000004LOkCAM","9A9","ARONA","[object Object]","38650","PLAYA DE LAS AMERICAS (ARONA)","Spain","Block","28.052137","-16.718142","38650","ES","AV SUECIA, 11 A - CANARIAS"
"[ServiceTerritory]","0Hh670000004LOlCAM","928","ACTUR","[object Object]","50018","ZARAGOZA","Spain","Address","41.67174","-0.88811","50018","ES","C ILDEFONSO MANUEL GIL, 5-7 - ARAGON"
"[ServiceTerritory]","0Hh670000004La2CAE","049","BADALONA - MAR","[object Object]","08911","BADALONA","Spain","Street","41.449922","2.230795","08911","ES","C MAR, 11 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LKsCAM","173","CUENCA","[object Object]","16002","CUENCA","Spain","Address","40.07298","-2.13673","16002","ES","C CARRETERÍA, 24 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LKtCAM","017","MATARO - LA RIERA","[object Object]","08301","MATARO","Spain","Address","41.54049","2.44442","08301","ES","C LA RIERA, 68 BAJO - CO017005 CENTRE OPTIC, CO121041 ORTOPEDIA COLON - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LZ4CAM","8C1","DOS HERMANAS","[object Object]","41701","DOS HERMANAS","Spain","Address","37.28261","-5.92426","41701","ES","C ANTONIA DIAZ, 7 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LRoCAM","95E","ALCALA DE HENARES - LIBREROS","[object Object]","28801","ALCALA DE HENARES","Spain","Address","40.48341","-3.36439","28801","ES","C LIBREROS, 4 - MADRID"
"[ServiceTerritory]","0Hh670000004LbFCAU","A5C","CARCAIXENT","[object Object]","46740","CARCAIXENT","Spain","Address","39.12451","-0.44826","46740","ES","C JOSE VIDAL CANET, 16 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LRpCAM","8EF","HELLIN","[object Object]","02400","HELLIN","Spain","Address","38.50557","-1.69784","02400","ES","C DR CERDÀ MARTI, 3 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LdLCAU","A81","ARNEDO","[object Object]","26580","ARNEDO","Spain","Address","42.22708","-2.09906","26580","ES","PS CONSTITUCIÓN, 31 - LA RIOJA"
"[ServiceTerritory]","0Hh670000004LJVCA2","165","ARRECIFE - FAJARDO","[object Object]","35500","ARRECIFE","Spain","Block","28.960382","-13.549846","35500","ES","C FAJARDO,12 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LJWCA2","005","MADRID - FUENCARRAL","[object Object]","28004","MADRID","Spain","Address","40.42849","-3.70214","28004","ES","C FUENCARRAL, 147 - MADRID"
"[ServiceTerritory]","0Hh670000004LnpCAE","867","ALMANSA","[object Object]","02640","ALMANSA","Spain","Address","38.86787","-1.09483","02640","ES","C SAN FRANCISCO, 17 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LdQCAU","8FD","LLEIDA 2","[object Object]","25007","LLEIDA","Spain","Block","41.614965","0.626721","25007","ES","PL PAERIA, 3 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L3mCAE","9DB","ONDA","[object Object]","12200","ONDA","Spain","Block","39.965284","-0.260716","12200","ES","AVDA PAIS VALENCIA, 38 - FARMACIA REMIGIO MARCO (ONDA) - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LkCCAU","815","MANRESA - PERE III","[object Object]","08242","MANRESA","Spain","Block","41.728757","1.824139","08242","ES","PJE PERE III, 54 LOC 3 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LFnCAM","B5F","LEPE","[object Object]","21440","LEPE","Spain","Block","37.254874","-7.202927","21440","ES","C RODRIGO PEREZ ACEVEDO, 3 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LKiCAM","174","LORCA - JUAN CARLOS I","[object Object]","30800","LORCA","Spain","Block","37.671502","-1.698465","30800","ES","AV JUAN CARLOS I, 6 - MURCIA"
"[ServiceTerritory]","0Hh670000004LPxCAM","956","CADIZ","[object Object]","11009","CADIZ","Spain","Address","36.50751","-6.27761","11009","ES","AV CAYETANO DEL TORO, 3 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004Ld6CAE","A6D","RIPOLL","[object Object]","17500","RIPOLL","Spain","Block","42.19928","2.191371","17500","ES","PL GRAN, 11 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004Ld7CAE","C15","UTIEL","[object Object]","46300","UTIEL","Spain","Block","39.567228","-1.203153","46300","ES","PL PUERTA DEL SOL, 7 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LRACA2","AE7","GAES PALENCIA","[object Object]","34001","PALENCIA","Spain","Address","42.01148","-4.5351","34001","ES","C JUAN DE CASTILLA, 3 BAJO - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LCUCA2","9B0","STA. EUGENIA DE RIBEIRA","[object Object]","15960","STA. EUGENIA DE RIBEIRA","Spain","Block","42.554225","-8.99408","15960","ES","AV ROSALIA DE CASTRO, 38 - GALICIA"
"[ServiceTerritory]","0Hh670000004LiaCAE","224","JAEN - ARQUITECTO BERGES","[object Object]","23007","JAEN","Spain","Address","37.77075","-3.78896","23007","ES","C ARQUITECTO BERGES, 4 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LXmCAM","025","LLEIDA - MAGI MORERA","[object Object]","25006","LLEIDA","Spain","Block","41.617915","0.616768","25006","ES","CL MAGI MORERA, 24 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LamCAE","8EC","ARUCAS","[object Object]","35400","ARUCAS","Spain","Block","28.118094","-15.526781","35400","ES","C FERNANDO CAUBIN PONCE, 4 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LZ9CAM","8C0","CARAVACA","[object Object]","30400","CARAVACA","Spain","Address","38.10368","-1.86831","30400","ES","AV MIGUEL DE ESPINOSA, 18 BAJO - MURCIA"
"[ServiceTerritory]","0Hh670000004LiuCAE","238","VILLAJOYOSA/LA VILA JOIOSA","[object Object]","03570","VILLAJOYOSA/LA VILA JOIOSA","Spain","Address","38.50887","-0.23245","03570","ES","C JUAN CARLOS I, 21 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LljCAE","837","VITORIA-GASTEIZ - LA PAZ","[object Object]","01004","VITORIA-GASTEIZ","Spain","Block","42.844703","-2.668399","01004","ES","C LA PAZ, 3 BAJO - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LdBCAU","053","MERIDA","[object Object]","06800","MERIDA","Spain","Block","38.917775","-6.343023","06800","ES","C SANTA EULALIA, 70 - EXTREMADURA"
"[ServiceTerritory]","0Hh670000004L8NCAU","C2C","ARENYS DE MAR","[object Object]","08350","ARENYS DE MAR","Spain","Block","41.580142","2.550473","08350","ES","C RIERA DEL BISBE POL, 25 - OPTICA PLANELLS - CATALUNYA"
"[ServiceTerritory]","0Hh670000004Lm8CAE","82F","VALENCIA - SAN VICENTE MARTIR","[object Object]","46002","VALENCIA","Spain","Block","39.472117","-0.377009","46002","ES","C SAN VICENTE MARTIR, 20 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LFECA2","9DA","AZPEITIA","[object Object]","20730","AZPEITIA","Spain","Zip","43.1839","-2.26547","20730","ES","PS DE LOS FUEROS, 8 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LOaCAM","B27","ALGEMESI","[object Object]","46680","ALGEMESI","Spain","Block","39.189487","-0.438461","46680","ES","SAN JOSE DE CALASANZ, 11 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LFFCA2","97C","MANACOR - DE L'AMARGURA","[object Object]","07500","MANACOR","Spain","Block","39.570597","3.211053","07500","ES","C DE L'AMARGURA, 13 - ISLAS BALEARES"
"[ServiceTerritory]","0Hh670000004LUiCAM","AA9","VALENCIA - JATIVA","[object Object]","46002","VALENCIA","Spain","Street","39.467805","-0.37803","46002","ES","C JATIVA, 23 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004La3CAE","A68","FERROL - DE CASTILLA 1","[object Object]","15404","FERROL","Spain","Block","43.494092","-8.208716","15404","ES","CTRA DE CASTILLA, 332 - GALICIA"
"[ServiceTerritory]","0Hh670000004LEzCAM","B64","ARGUINEGUIN","[object Object]","35120","ARGUINEGUIN","Spain","Block","27.761585","-15.682891","35120","ES","C VIERA Y CLAVIJO, 2 - CANARIAS"
"[ServiceTerritory]","0Hh670000004L7PCAU","C22","LA RODA","[object Object]","02630","LA RODA","Spain","Address","39.20493","-2.15932","02630","ES","C CRISTO, 16 BJ - CLINICA MEDICA LA RODA - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LQHCA2","953","SANTANDER - RUALASAL","[object Object]","39001","SANTANDER","Spain","Address","43.46283","-3.80687","39001","ES","CL RUALASAL, 9 - CANTABRIA"
"[ServiceTerritory]","0Hh670000004LQICA2","885","BARCELONA - SANTS 2","[object Object]","08028","BARCELONA","Spain","Block","41.375507","2.133091","08028","ES","C SANTS, 166 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LiLCAU","C45","REINOSA","[object Object]","39200","REINOSA","Spain","Block","43.001128","-4.137045","39200","ES","C MAYOR, 7 - CANTABRIA"
"[ServiceTerritory]","0Hh670000004L67CAE","AF6","ALHAURIN EL GRANDE","[object Object]","29120","ALHAURIN EL GRANDE","Spain","Address","36.64509","-4.68223","29120","ES","C ILUSION, 16 - CLINICAS GUADALHORCE - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LjJCAU","A07","AVILES - SANTA APOLONIA","[object Object]","33403","AVILES","Spain","Address","43.53848","-5.90307","33403","ES","C SANTA APOLONIA, 149 - ASTURIAS"
"[ServiceTerritory]","0Hh670000004Le4CAE","8F5","VALENCIA - BLASCO IBAÑEZ","[object Object]","46010","VALENCIA","Spain","Address","39.47883","-0.36596","46010","ES","AVDA BLASCO IBAÑEZ, 2 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LQqCAM","94D","SEGORBE","[object Object]","12400","SEGORBE","Spain","Address","39.8481","-0.49438","12400","ES","AV ESPAÑA, 110 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LYMCA2","A49","CANGAS DEL NARCEA","[object Object]","33800","CANGAS DEL NARCEA","Spain","Address","43.17678","-6.5488","33800","ES","C URIA, 24 - ASTURIAS"
"[ServiceTerritory]","0Hh670000004LleCAE","81A","SEVILLA - LUIS MONTOTO 2","[object Object]","41018","SEVILLA","Spain","Address","37.38715","-5.97567","41018","ES","C LUIS MONTOTO, 102 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LsLCAU","84B","GRANOLLERS*","[object Object]","08401","GRANOLLERS","Spain","Block","41.610468","2.289368","08401","ES","AV JOAN PRIM, 23 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LXrCAM","024","BARCELONA - DE GUIPÚSCOA","[object Object]","08020","BARCELONA","Spain","Block","41.422515","2.204978","08020","ES","RBLA DE GUIPÚSCOA, 141 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L4fCAE","FBE","SANTA PERPETUA DE MOGODA","[object Object]","08130","SANTA PERPETUA DE MOGODA","Spain","Block","41.535201","2.181467","08130","ES","PS DE LA FLORIDA, 14  - OPTICA SUIZA - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LXDCA2","8A7","ARRASATE/MONDRAGON","[object Object]","20500","ARRASATE/MONDRAGON","Spain","Address","43.06753","-2.48889","20500","ES","C LICENCIADO OTALORA, 18 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004Ln1CAE","83D","ALMERIA - PUERTA PURCHENA","[object Object]","04001","ALMERIA","Spain","Block","36.841525","-2.463996","04001","ES","C PUERTA PURCHENA, 3 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LVHCA2","90F","TOLOSA","[object Object]","20400","TOLOSA","Spain","Address","43.13501","-2.07693","20400","ES","C SAN FRANCISCO, 23 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LbKCAU","042","ALICANTE/ALACANT - ANGEL LOZANO","[object Object]","03001","ALICANTE","Spain","Address","38.34514","-0.48799","03001","ES","C ANGEL LOZANO, 2 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LbLCAU","059","GRANADA - RECOGIDAS","[object Object]","18005","GRANADA","Spain","Address","37.17164","-3.60339","18005","ES","C RECOGIDAS, 51 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LbMCAU","8FC","SORIA - CAMPO","[object Object]","42001","SORIA","Spain","Address","41.7655","-2.46929","42001","ES","C CAMPO, 8 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004L5OCAU","ACB","PEÑARROYA PUEBLONUEVO","[object Object]","14200","PEÑARROYA PUEBLONUEVO","Spain","Address","38.29693","-5.26389","14200","ES","C SOL, 20 - CENTRO MÉDICO ALTO GUADIATO (PEÑARROYA) - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LO6CAM","117","FUENLABRADA - LEGANÉS 1","[object Object]","28945","FUENLABRADA","Spain","Address","40.28671","-3.79262","28945","ES","C LEGANÉS, 21 - MADRID"
